state,regional_division,population,article_title,revision_id,article_quality
Minnesota,West North Central,5717184,"Hokah, Minnesota",1170782573,GA
Minnesota,West North Central,5717184,"Bertha, Minnesota",1172394411,C
Minnesota,West North Central,5717184,"Good Thunder, Minnesota",1173563122,C
Minnesota,West North Central,5717184,"Ranier, Minnesota",1165899200,C
Minnesota,West North Central,5717184,"Elmore, Minnesota",1165650598,C
Minnesota,West North Central,5717184,"Ivanhoe, Minnesota",1165750975,GA
Minnesota,West North Central,5717184,"Eagle Bend, Minnesota",1178792082,GA
Minnesota,West North Central,5717184,"Littlefork, Minnesota",1173728372,C
Minnesota,West North Central,5717184,"Argyle, Minnesota",1167465106,C
Minnesota,West North Central,5717184,"Browns Valley, Minnesota",1165537411,GA
Minnesota,West North Central,5717184,"Minnetonka Beach, Minnesota",1165893705,C
Minnesota,West North Central,5717184,"Amboy, Minnesota",1165506847,C
Minnesota,West North Central,5717184,"Graceville, Minnesota",1165748311,C
Minnesota,West North Central,5717184,"Cook, Minnesota",1165645110,C
Minnesota,West North Central,5717184,"Lyle, Minnesota",1165891659,C
Minnesota,West North Central,5717184,"Willernie, Minnesota",1165907668,Start
Minnesota,West North Central,5717184,"Floodwood, Minnesota",1174340619,GA
Minnesota,West North Central,5717184,"Gem Lake, Minnesota",1165747798,Start
Minnesota,West North Central,5717184,"Pillager, Minnesota",1177577411,C
Minnesota,West North Central,5717184,"Verndale, Minnesota",1165906143,C
Minnesota,West North Central,5717184,"Franklin, Minnesota",1165747348,GA
Minnesota,West North Central,5717184,"Sunfish Lake, Minnesota",1165903455,C
Minnesota,West North Central,5717184,"Prinsburg, Minnesota",1169635961,C
Minnesota,West North Central,5717184,"Geneva, Minnesota",1165747819,C
Minnesota,West North Central,5717184,"Racine, Minnesota",1165899052,C
Minnesota,West North Central,5717184,"Claremont, Minnesota",1165539486,C
Minnesota,West North Central,5717184,"Cosmos, Minnesota",1178899283,C
Minnesota,West North Central,5717184,"Brewster, Minnesota",1165537011,C
Minnesota,West North Central,5717184,"Sacred Heart, Minnesota",1165900584,C
Minnesota,West North Central,5717184,"Brandon, Minnesota",1165536857,C
Minnesota,West North Central,5717184,"Rothsay, Minnesota",1165900344,C
Minnesota,West North Central,5717184,"Jenkins, Minnesota",1165751160,C
Minnesota,West North Central,5717184,"Carlos, Minnesota",1165538336,C
Minnesota,West North Central,5717184,"Kiester, Minnesota",1165752167,C
Minnesota,West North Central,5717184,"Ellsworth, Minnesota",1176764017,C
Minnesota,West North Central,5717184,"Pennock, Minnesota",1165897492,C
Minnesota,West North Central,5717184,"Upsala, Minnesota",1165905298,C
Minnesota,West North Central,5717184,"Lafayette, Minnesota",1168627838,C
Minnesota,West North Central,5717184,"Ulen, Minnesota",1163694427,C
Minnesota,West North Central,5717184,"Ashby, Minnesota",1174371215,GA
Minnesota,West North Central,5717184,"Stewart, Minnesota",1165903157,C
Minnesota,West North Central,5717184,"Bethel, Minnesota",1165536057,Start
Minnesota,West North Central,5717184,"Clearbrook, Minnesota",1165644259,C
Minnesota,West North Central,5717184,"Altura, Minnesota",1165506695,C
Minnesota,West North Central,5717184,"Randolph, Minnesota",1169178054,C
Minnesota,West North Central,5717184,"New Germany, Minnesota",1165895218,C
Minnesota,West North Central,5717184,"Sturgeon Lake, Minnesota",1165903340,C
Minnesota,West North Central,5717184,"Danube, Minnesota",1166737669,C
Minnesota,West North Central,5717184,"Fifty Lakes, Minnesota",1174682591,C
Minnesota,West North Central,5717184,"Wrenshall, Minnesota",1175403437,C
Minnesota,West North Central,5717184,"Miltona, Minnesota",1165893600,C
Minnesota,West North Central,5717184,"Wykoff, Minnesota",1165908545,C
Minnesota,West North Central,5717184,"Vermillion, Minnesota",1165906128,Start
Minnesota,West North Central,5717184,"Lynd, Minnesota",1165891673,C
Minnesota,West North Central,5717184,"Badger, Minnesota",1165508228,C
Minnesota,West North Central,5717184,"Kellogg, Minnesota",1165751959,C
Minnesota,West North Central,5717184,"Tower, Minnesota",1173505210,GA
Minnesota,West North Central,5717184,"Akeley, Minnesota",1165506210,C
Minnesota,West North Central,5717184,"Milan, Minnesota",1165893432,GA
Minnesota,West North Central,5717184,"Fisher, Minnesota",1165746930,C
Minnesota,West North Central,5717184,"New Auburn, Minnesota",1165895113,C
Minnesota,West North Central,5717184,"Fountain, Minnesota",1165747285,C
Minnesota,West North Central,5717184,"Oklee, Minnesota",1165896458,C
Minnesota,West North Central,5717184,"Chokio, Minnesota",1165539365,C
Minnesota,West North Central,5717184,"Bigfork, Minnesota",1165536128,C
Minnesota,West North Central,5717184,"Waubun, Minnesota",1165906812,C
Minnesota,West North Central,5717184,"Morton, Minnesota",1165894396,GA
Minnesota,West North Central,5717184,"Remer, Minnesota",1172593531,C
Minnesota,West North Central,5717184,"Willow River, Minnesota",1165907828,C
Minnesota,West North Central,5717184,"Rose Creek, Minnesota",1165900219,C
Minnesota,West North Central,5717184,"Ogilvie, Minnesota",1165896421,C
Minnesota,West North Central,5717184,"Erskine, Minnesota",1178414939,C
Minnesota,West North Central,5717184,"Nevis, Minnesota",1165895100,C
Minnesota,West North Central,5717184,"Herman, Minnesota",1153162272,C
Minnesota,West North Central,5717184,"Hanska, Minnesota",1177486959,C
Minnesota,West North Central,5717184,"McGregor, Minnesota",1165892819,C
Minnesota,West North Central,5717184,"Woodland, Minnesota",1165908388,C
Minnesota,West North Central,5717184,"Alvarado, Minnesota",1165506706,C
Minnesota,West North Central,5717184,"Clinton, Minnesota",1165644473,GA
Minnesota,West North Central,5717184,"Comfrey, Minnesota",1165644962,C
Minnesota,West North Central,5717184,"Pine Springs, Minnesota",1165897873,Start
Minnesota,West North Central,5717184,"Ghent, Minnesota",1171221416,C
Minnesota,West North Central,5717184,"Wood Lake, Minnesota",1165908271,GA
Minnesota,West North Central,5717184,"Barrett, Minnesota",1177225803,C
Minnesota,West North Central,5717184,"Round Lake, Minnesota",1165900347,C
Minnesota,West North Central,5717184,"Emmons, Minnesota",1167776621,C
Minnesota,West North Central,5717184,"Rushmore, Minnesota",1165900459,C
Minnesota,West North Central,5717184,"Underwood, Minnesota",1165905154,GA
Minnesota,West North Central,5717184,"New Munich, Minnesota",1174361130,C
Minnesota,West North Central,5717184,"Russell, Minnesota",1165900496,C
Minnesota,West North Central,5717184,"Vergas, Minnesota",1165906114,GA
Minnesota,West North Central,5717184,"Bricelyn, Minnesota",1165537039,C
Minnesota,West North Central,5717184,"Lancaster, Minnesota",1165752934,C
Minnesota,West North Central,5717184,"St. Marys Point, Minnesota",1165902934,C
Minnesota,West North Central,5717184,"Newfolden, Minnesota",1165895459,C
Minnesota,West North Central,5717184,"Jeffers, Minnesota",1165751116,C
Minnesota,West North Central,5717184,"Darwin, Minnesota",1165646181,C
Minnesota,West North Central,5717184,"Garfield, Minnesota",1165747691,GA
Minnesota,West North Central,5717184,"Long Beach, Minnesota",1165891257,C
Minnesota,West North Central,5717184,"Lowry, Minnesota",1165891519,GA
Minnesota,West North Central,5717184,"Lakeland Shores, Minnesota",1165752823,Start
Minnesota,West North Central,5717184,"Askov, Minnesota",1169493879,GA
Minnesota,West North Central,5717184,"Swanville, Minnesota",1165903539,C
Minnesota,West North Central,5717184,"Deer Creek, Minnesota",1165646455,GA
Minnesota,West North Central,5717184,"Grey Eagle, Minnesota",1172394424,C
Minnesota,West North Central,5717184,"Plato, Minnesota",1165898118,GA
Minnesota,West North Central,5717184,"Calumet, Minnesota",1167309221,C
Minnesota,West North Central,5717184,"Vernon Center, Minnesota",1165906148,C
Minnesota,West North Central,5717184,"Dexter, Minnesota",1165646834,C
Minnesota,West North Central,5717184,"Wilmont, Minnesota",1165907871,C
Minnesota,West North Central,5717184,"Sanborn, Minnesota",1165900773,GA
Minnesota,West North Central,5717184,"Medicine Lake, Minnesota",1165893026,C
Minnesota,West North Central,5717184,"Cuyuna, Minnesota",1165645911,C
Minnesota,West North Central,5717184,"Hartland, Minnesota",1165749330,C
Minnesota,West North Central,5717184,"Canton, Minnesota",1165538215,C
Minnesota,West North Central,5717184,"Buckman, Minnesota",1165537540,C
Minnesota,West North Central,5717184,"St. Martin, Minnesota",1165902918,C
Minnesota,West North Central,5717184,"Cyrus, Minnesota",1165645930,GA
Minnesota,West North Central,5717184,"Finlayson, Minnesota",1165746913,C
Minnesota,West North Central,5717184,"Hollandale, Minnesota",1165750214,Start
Minnesota,West North Central,5717184,"Maynard, Minnesota",1165892681,C
Minnesota,West North Central,5717184,"Middle River, Minnesota",1165893311,Start
Minnesota,West North Central,5717184,"Murdock, Minnesota",1179425126,GA
Minnesota,West North Central,5717184,"Hackensack, Minnesota",1165748962,C
Minnesota,West North Central,5717184,"Ceylon, Minnesota",1165538919,C
Minnesota,West North Central,5717184,"Dakota, Minnesota",1179198705,C
Minnesota,West North Central,5717184,"Belview, Minnesota",1165535606,GA
Minnesota,West North Central,5717184,"Skyline, Minnesota",1165901914,Start
Minnesota,West North Central,5717184,"Hendrum, Minnesota",1165749747,C
Minnesota,West North Central,5717184,"Granada, Minnesota",1165748374,C
Minnesota,West North Central,5717184,"Beaver Creek, Minnesota",1165508898,C
Minnesota,West North Central,5717184,"Eitzen, Minnesota",1166392263,C
Minnesota,West North Central,5717184,"Nerstrand, Minnesota",1165895078,GA
Minnesota,West North Central,5717184,"Plummer, Minnesota",1165898232,C
Minnesota,West North Central,5717184,"Bowlus, Minnesota",1167308963,GA
Minnesota,West North Central,5717184,"Chandler, Minnesota",1174299948,C
Minnesota,West North Central,5717184,"Vesta, Minnesota",1165906190,GA
Minnesota,West North Central,5717184,"Backus, Minnesota",1165508211,C
Minnesota,West North Central,5717184,"Gonvick, Minnesota",1165748192,C
Minnesota,West North Central,5717184,"Kensington, Minnesota",1168053988,GA
Minnesota,West North Central,5717184,"Wilton, Minnesota",1165907931,Start
Minnesota,West North Central,5717184,"Utica, Minnesota",1175855184,C
Minnesota,West North Central,5717184,"Freeborn, Minnesota",1165747395,C
Minnesota,West North Central,5717184,"St. Hilaire, Minnesota",1165902875,GA
Minnesota,West North Central,5717184,"Milroy, Minnesota",1165893567,C
Minnesota,West North Central,5717184,"Hayward, Minnesota",1165749516,C
Minnesota,West North Central,5717184,"Kelliher, Minnesota",1167307426,C
Minnesota,West North Central,5717184,"Hewitt, Minnesota",1172394432,C
Minnesota,West North Central,5717184,"Lake Wilson, Minnesota",1174299894,C
Minnesota,West North Central,5717184,"Cromwell, Minnesota",1165645666,C
Minnesota,West North Central,5717184,"Wahkon, Minnesota",1165906391,C
Minnesota,West North Central,5717184,"Climax, Minnesota",1165644448,GA
Minnesota,West North Central,5717184,"Lake Lillian, Minnesota",1177410466,C
Minnesota,West North Central,5717184,"Hanley Falls, Minnesota",1165749150,GA
Minnesota,West North Central,5717184,"Pease, Minnesota",1165897424,C
Minnesota,West North Central,5717184,"Oslo, Minnesota",1165896847,C
Minnesota,West North Central,5717184,"Echo, Minnesota",1165647739,GA
Minnesota,West North Central,5717184,"Pemberton, Minnesota",1165897469,C
Minnesota,West North Central,5717184,"Peterson, Minnesota",1176227310,C
Minnesota,West North Central,5717184,"Gary, Minnesota",1165747736,C
Minnesota,West North Central,5717184,"Ostrander, Minnesota",1165896861,C
Minnesota,West North Central,5717184,"Ruthton, Minnesota",1165900526,C
Minnesota,West North Central,5717184,"Bigelow, Minnesota",1165536125,C
Minnesota,West North Central,5717184,"Villard, Minnesota",1165906270,GA
Minnesota,West North Central,5717184,"Frost, Minnesota",1165747475,C
Minnesota,West North Central,5717184,"Gilman, Minnesota",1175710531,C
Minnesota,West North Central,5717184,"Elrosa, Minnesota",1165650608,C
Minnesota,West North Central,5717184,"Donnelly, Minnesota",1165647011,GA
Minnesota,West North Central,5717184,"Dennison, Minnesota",1165646705,C
Minnesota,West North Central,5717184,"Currie, Minnesota",1165645859,C
Minnesota,West North Central,5717184,"Dalton, Minnesota",1174371235,GA
Minnesota,West North Central,5717184,"Northrop, Minnesota",1165895944,C
Minnesota,West North Central,5717184,"Storden, Minnesota",1179094387,C
Minnesota,West North Central,5717184,"Rutledge, Minnesota",1165900543,GA
Minnesota,West North Central,5717184,"Flensburg, Minnesota",1174682892,C
Minnesota,West North Central,5717184,"Orr, Minnesota",1167307070,GA
Minnesota,West North Central,5717184,"Sobieski, Minnesota",1165902027,C
Minnesota,West North Central,5717184,"Bluffton, Minnesota",1165536491,C
Minnesota,West North Central,5717184,"Beardsley, Minnesota",1165508831,C
Minnesota,West North Central,5717184,"Lucan, Minnesota",1165891556,C
Minnesota,West North Central,5717184,"Greenwald, Minnesota",1165748769,C
Minnesota,West North Central,5717184,"Lewisville, Minnesota",1165890109,C
Minnesota,West North Central,5717184,"Ogema, Minnesota",1165896412,Start
Minnesota,West North Central,5717184,"Okabena, Minnesota",1168935781,C
Minnesota,West North Central,5717184,"Garrison, Minnesota",1178642218,C
Minnesota,West North Central,5717184,"Waldorf, Minnesota",1165906424,C
Minnesota,West North Central,5717184,"Hitterdal, Minnesota",1165750126,C
Minnesota,West North Central,5717184,"Lismore, Minnesota",1165890559,C
Minnesota,West North Central,5717184,"Magnolia, Minnesota",1165891833,GA
Minnesota,West North Central,5717184,"Minnesota City, Minnesota",1165893695,C
Minnesota,West North Central,5717184,"Kingston, Minnesota",1165752257,C
Minnesota,West North Central,5717184,"South Haven, Minnesota",1165902222,C
Minnesota,West North Central,5717184,"Meire Grove, Minnesota",1174361500,Start
Minnesota,West North Central,5717184,"Mendota, Minnesota",1175946257,C
Minnesota,West North Central,5717184,"Hardwick, Minnesota",1165749220,C
Minnesota,West North Central,5717184,"Nelson, Minnesota",1165895021,GA
Minnesota,West North Central,5717184,"Tenstrike, Minnesota",1165903953,Start
Minnesota,West North Central,5717184,"Easton, Minnesota",1165647717,C
Minnesota,West North Central,5717184,"Shelly, Minnesota",1165901553,C
Minnesota,West North Central,5717184,"Holland, Minnesota",1177405360,GA
Minnesota,West North Central,5717184,"Watson, Minnesota",1172231784,C
Minnesota,West North Central,5717184,"Bellechester, Minnesota",1165509099,C
Minnesota,West North Central,5717184,"Grygla, Minnesota",1165748894,C
Minnesota,West North Central,5717184,"Big Falls, Minnesota",1165536105,Start
Minnesota,West North Central,5717184,"Callaway, Minnesota",1174672122,C
Minnesota,West North Central,5717184,"Lake Bronson, Minnesota",1175371975,C
Minnesota,West North Central,5717184,"Warba, Minnesota",1165906591,C
Minnesota,West North Central,5717184,"Winger, Minnesota",1174852630,C
Minnesota,West North Central,5717184,"Kettle River, Minnesota",1171294785,C
Minnesota,West North Central,5717184,"Delavan, Minnesota",1179229249,C
Minnesota,West North Central,5717184,"Felton, Minnesota",1165746828,C
Minnesota,West North Central,5717184,"Kennedy, Minnesota",1165752017,C
Minnesota,West North Central,5717184,"Dent, Minnesota",1165646713,C
Minnesota,West North Central,5717184,"Forada, Minnesota",1165747064,C
Minnesota,West North Central,5717184,"Steen, Minnesota",1165903122,C
Minnesota,West North Central,5717184,"Wright, Minnesota",1165908535,C
Minnesota,West North Central,5717184,"Palisade, Minnesota",1165897072,C
Minnesota,West North Central,5717184,"Elizabeth, Minnesota",1165648074,GA
Minnesota,West North Central,5717184,"Porter, Minnesota",1165898510,GA
Minnesota,West North Central,5717184,"Waltham, Minnesota",1165906553,Start
Minnesota,West North Central,5717184,"Wendell, Minnesota",1165907066,C
